task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #285,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020822779275476933,8.292053416136553e-09,4.008931858318788e-07,360.0,0.0,10.0,2.049149386584761e-06,0.0,5.68464812305255e-08,2.105995867815371e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #285,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.003402204252779484,2.7555200990552167e-09,7.960238526578032e-07,360.0,0.0,10.0,6.809757091105935e-07,0.0,1.8864686393903305e-08,6.998403955045442e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #286,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01013491116464138,4.236427489016684e-09,4.197375180430247e-07,360.0,0.0,10.0,1.0469505563378417e-06,0.0,2.90071514124672e-08,1.075957707750248e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #286,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020600805059075356,8.198574925305035e-09,4.0099158831900265e-07,360.0,0.0,10.0,2.0260499790311377e-06,0.0,5.620444555663566e-08,2.0822544245877733e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #286,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0031949300318956375,2.7990488758059546e-09,8.619245290527854e-07,360.0,0.0,10.0,6.917319260537659e-07,0.0,1.9163803921806315e-08,7.108957299755553e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #287,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01003354787826538,4.060567933543271e-09,4.0698194246422457e-07,360.0,0.0,10.0,1.0034918785095659e-06,0.0,2.780144051131155e-08,1.0312933190208436e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #287,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020745408721268177,8.23119416619004e-09,4.000225325074266e-07,360.0,0.0,10.0,2.0341112278402396e-06,0.0,5.64277534269624e-08,2.0905389812671173e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #287,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0034711547195911407,2.917182791794829e-09,8.398866990781688e-07,360.0,0.0,10.0,7.209233939648677e-07,0.0,1.9975705072283338e-08,7.408990990371341e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #288,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01034950464963913,8.058432329263687e-09,7.802182535895541e-07,360.0,312.88810252904244,10.0,1.0784430429339967e-06,9.383340788815531e-07,2.9884221860104954e-08,2.046661343675692e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #288,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020831058733165264,8.27026738767705e-09,4.0071848432345675e-07,360.0,0.0,10.0,2.0437623374164673e-06,0.0,5.6700367066592016e-08,2.1004627044831237e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #288,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0033192522823810577,2.6052699659073896e-09,7.693030164509099e-07,360.0,0.0,10.0,6.438461132348555e-07,0.0,1.7834113289909347e-08,6.616802265247378e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #289,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010427495464682579,4.438080761492336e-09,4.2723540369850784e-07,360.0,0.0,10.0,1.0967833921312394e-06,0.0,3.0389730818572186e-08,1.127173122949859e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #289,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02535305079072714,8.31539288583841e-09,3.2998863981065176e-07,360.0,0.0,10.0,2.0549814216791994e-06,0.0,5.694214875499545e-08,2.111923570434276e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #289,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002704762853682041,1.252948586269925e-09,4.7041028204816145e-07,360.0,0.0,10.0,3.096659667788885e-07,0.0,8.554914448827451e-09,3.182208812276075e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #290,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010384614579379559,4.1671628209909116e-09,4.029828681610364e-07,360.0,0.0,10.0,1.029843278229194e-06,0.0,2.852275501936686e-08,1.0583660332485947e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #290,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02136720810085535,1.0328198321312355e-08,4.857232265286688e-07,360.0,0.0,10.0,2.552306372672307e-06,0.0,7.082470175293092e-08,2.623131074425177e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #290,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0032514305785298347,1.331922720436948e-09,4.0803548909896986e-07,360.0,0.0,10.0,3.2918220385907276e-07,0.0,9.096338827573741e-09,3.382785426866465e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #291,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010025938972830772,1.085804476794043e-08,1.0928075810259813e-06,360.0,631.5679647747312,10.0,9.905396029352264e-07,1.7397236149463424e-06,2.7436988117795038e-08,2.757700205999452e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #291,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.025868289172649384,8.284866025637505e-09,3.2250615182087404e-07,360.0,0.0,10.0,2.0473734475671707e-06,0.0,5.6796984022689575e-08,2.1041704315897993e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #291,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002676301635801792,1.2564026166530325e-09,4.7019272183802356e-07,360.0,0.0,10.0,3.1052185222517174e-07,0.0,8.576275366873503e-09,3.1909812759213334e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #292,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010085990652441978,4.268570240616039e-09,4.293550895743346e-07,360.0,0.0,10.0,1.0548946447670217e-06,0.0,2.9226602055129364e-08,1.0841212468221985e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #292,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.025608036667108536,8.298622538893233e-09,3.2587575260981676e-07,360.0,0.0,10.0,2.0507713779807733e-06,0.0,5.689289989984546e-08,2.107664277880639e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #292,2026-02-21T23:33:34,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002698363736271858,1.226304463372555e-09,4.6070108962950633e-07,360.0,0.0,10.0,3.030817955732446e-07,0.0,8.372075131369964e-09,3.1145387070470945e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #293,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.014265385456383228,4.073199345779568e-09,2.875341970684344e-07,360.0,0.0,10.0,1.0066270828246963e-06,0.0,2.787433202482213e-08,1.0345014148495455e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #293,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020908250473439693,8.524361749374883e-09,4.1064124188711675e-07,360.0,0.0,10.0,2.106556389480912e-06,0.0,5.844059245040047e-08,2.164996981931285e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #293,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.003437003120779991,1.3568859858496663e-09,4.009752661360106e-07,360.0,0.0,10.0,3.353512845933899e-07,0.0,9.267368457383668e-09,3.446186530508752e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #294,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01001384761184454,1.1075384699888344e-08,1.113708825855632e-06,360.0,652.4964960355911,10.0,9.89648699760426e-07,1.7958347697799582e-06,2.7416211863359914e-08,2.8128996814036356e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #294,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020799758844077587,1.230247957921814e-08,5.949648772382904e-07,360.0,0.0,10.0,3.0401800759137596e-06,0.0,8.437422414620644e-08,3.124554300060027e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #294,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002500370144844055,9.701813221577678e-10,3.991384689196551e-07,360.0,0.0,10.0,2.3978883400567995e-07,0.0,6.615494688351226e-09,2.4640432869397697e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #295,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.011371210217475891,4.020288276104145e-09,3.557327371801223e-07,360.0,0.0,10.0,9.935438632965431e-07,0.0,2.7519324794408862e-08,1.0210631880909656e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #295,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.021247705444693565,8.360887941018762e-09,3.958217092394644e-07,360.0,0.0,10.0,2.0661576651036326e-06,0.0,5.7320630488294955e-08,2.12347829559186e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #295,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.003544336184859276,1.4028920811097654e-09,3.850707200241817e-07,360.0,0.0,10.0,3.467244096100157e-07,0.0,9.578761334219947e-09,3.5630317094426274e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #296,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.014607601799070835,7.774377891806121e-09,5.330750720674431e-07,360.0,0.0,10.0,1.921223476529163e-06,0.0,5.3294401408898696e-08,1.974517877938089e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #296,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020968780852854252,8.534031062440194e-09,4.0941207773438633e-07,360.0,0.0,10.0,2.1089423447846842e-06,0.0,5.851042612145253e-08,2.1674527709062384e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #296,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002476409077644348,9.906479421193062e-10,4.016575796152026e-07,360.0,0.0,10.0,2.4484889581794476e-07,0.0,6.753495997854843e-09,2.5160239181584027e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #297,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010425004176795483,1.1835880436015466e-08,1.1436094161868733e-06,360.0,680.7121586534845,10.0,1.0291961953044076e-06,1.9483348943083456e-06,2.8517477524779686e-08,3.006048567137567e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #297,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020541255362331867,1.2055094417674707e-08,5.891254898255824e-07,360.0,0.0,10.0,2.9790522530675004e-06,0.0,8.267175613178276e-08,3.0617240091993306e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #297,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002502438612282276,1.0113153885790507e-09,4.147526227212163e-07,360.0,0.0,10.0,2.4995496496552083e-07,0.0,6.896495405173532e-09,2.568514603706537e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #298,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010200520977377892,4.028284330411445e-09,3.970403537345919e-07,360.0,0.0,10.0,9.955467656255594e-07,0.0,2.7547241188587547e-08,1.0230940068142215e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #298,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020697557367384434,8.214728512032519e-09,4.00557969215478e-07,360.0,0.0,10.0,2.0300371572374437e-06,0.0,5.631991662085104e-08,2.0863570738582134e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #298,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0025010500103235245,9.613696470268886e-10,3.973326973279972e-07,360.0,0.0,10.0,2.3761373013262387e-07,0.0,6.552630414567121e-09,2.441663605472384e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #299,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010506206192076206,4.127048186380663e-09,3.954063536478909e-07,360.0,0.0,10.0,1.0199371725321763e-06,0.0,2.82406418894722e-08,1.0481778144216282e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #299,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020706728100776672,8.226647181698707e-09,4.006509055792042e-07,360.0,0.0,10.0,2.032977063208888e-06,0.0,5.640708582682716e-08,2.0893841490357556e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #299,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0027688033878803253,1.1015391374459725e-09,3.9885622303648824e-07,360.0,0.0,10.0,2.722523175179535e-07,0.0,7.513954511119945e-09,2.797662720290667e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #300,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01554060634225607,9.310515131812922e-09,6.023282123750623e-07,360.0,488.6222374845874,10.0,9.908326901494468e-07,1.3463899612986552e-06,2.74396837792449e-08,2.3646623352273875e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #300,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02114730514585972,8.61819518036407e-09,4.146888142199565e-07,360.0,0.0,10.0,2.1297416649759815e-06,0.0,5.9086907034121066e-08,2.1888285720100212e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #300,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002861795946955681,1.1401415228578783e-09,3.9840783603471e-07,360.0,0.0,10.0,2.817904576658814e-07,0.0,7.779955760474203e-09,2.8957041342645047e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #301,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010208860971033573,4.059424355183652e-09,4.000710152845267e-07,360.0,0.0,10.0,1.0032078251243689e-06,0.0,2.7795050603645244e-08,1.0310028757279464e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #301,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020906630903482437,8.30566187638061e-09,4.002381884608393e-07,360.0,0.0,10.0,2.0525164902210347e-06,0.0,5.693562173595112e-08,2.109452111956952e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #301,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0025191698223352432,1.0006809450875995e-09,4.0160098106743066e-07,360.0,0.0,10.0,2.4732891470199275e-07,0.0,6.821635179224872e-09,2.541505498812515e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #302,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.027322523295879364,4.219861635515949e-09,1.5535501410770657e-07,360.0,0.0,10.0,1.0428545065223251e-06,0.0,2.889584542976664e-08,1.0717503519520714e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #302,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.021646232344210148,1.3885923594766056e-08,6.434530670058826e-07,360.0,0.0,10.0,3.4314781427384304e-06,0.0,9.523547616683658e-08,3.526713618905294e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #302,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0030190981924533844,1.199726783526807e-09,3.991005576162116e-07,360.0,0.0,10.0,2.965156920254307e-07,0.0,8.188043203618373e-09,3.0470373522896096e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #303,2026-02-21T23:33:35,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.014467379078269005,4.190528804762029e-09,2.9074370194327627e-07,360.0,0.0,10.0,1.0356133803724604e-06,0.0,2.868708947466488e-08,1.064300469847193e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
