task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #258,2026-02-21T23:33:32,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.03987707104533911,1.6719388515791194e-08,4.1650699842790064e-07,360.0,0.0,10.0,4.13162941113117e-06,0.0,1.1472084249059634e-07,4.246350253621746e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #259,2026-02-21T23:33:32,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043327116407454014,2.5057757074610848e-08,5.766082799657646e-07,360.0,155.54940556505105,10.0,4.359176009893512e-06,1.883890398346466e-06,1.210427222152522e-07,6.364109130455129e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #260,2026-02-21T23:33:32,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043956516310572624,1.7907865633688553e-08,4.0576315964656807e-07,360.0,0.0,10.0,4.425318073481357e-06,0.0,1.2287875223490863e-07,4.548196825716368e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #261,2026-02-21T23:33:32,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.0474235899746418,3.710920011199507e-08,7.801524140889426e-07,360.0,115.74801437371009,10.0,6.984817516058782e-06,2.2461129063344742e-06,1.9397534843948146e-07,9.42490577083275e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #262,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.041803271509706974,2.397996467558147e-08,5.717688609469409e-07,360.0,151.14706751205887,10.0,4.206893593072889e-06,1.7666680811601054e-06,1.1681232394443518e-07,6.090373998177525e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #263,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043226053938269615,1.7628656001413938e-08,4.0584089811945543e-07,360.0,0.0,10.0,4.356320947408688e-06,0.0,1.209628845875459e-07,4.4772838319962274e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #264,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.042820277623832226,1.761888990130305e-08,4.0909021667177903e-07,360.0,0.0,10.0,4.353910963982325e-06,0.0,1.208924972969657e-07,4.47480346127925e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #265,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.042203037068247795,2.5382657155986924e-08,5.975205667232232e-07,360.0,174.37312908108828,10.0,4.262978397309887e-06,2.0652794283648745e-06,1.183686493378574e-07,6.4466264750127206e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #266,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04329466354101896,1.776264936400097e-08,4.086925971636774e-07,360.0,0.0,10.0,4.389436356723366e-06,0.0,1.218787885995352e-07,4.511315145322827e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #267,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.040942237712442875,1.672389005050374e-08,4.059731462786972e-07,360.0,0.0,10.0,4.132743366062723e-06,0.0,1.1475017656468621e-07,4.247493542627314e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #268,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04404379706829786,2.5494584905763516e-08,5.757263411014451e-07,360.0,149.99768720905718,10.0,4.482528008520684e-06,1.8680570548212927e-06,1.2446855350087006e-07,6.47505361684288e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #269,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043270064517855644,1.7643628382825775e-08,4.0594746118782284e-07,360.0,0.0,10.0,4.3600229546428716e-06,0.0,1.2106352692676885e-07,4.481086481569708e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #270,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04346496798098087,1.7851882965708208e-08,4.093484573975243e-07,360.0,0.0,10.0,4.411484766751435e-06,0.0,1.2249371502548326e-07,4.533978481776864e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #271,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04458378627896309,2.2571620557606418e-08,5.047787705176799e-07,360.0,84.86292620406329,10.0,4.536984860897125e-06,1.0697230798939472e-06,1.2597819117622216e-07,5.732686131967261e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #272,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04486862011253834,1.8758937468815107e-08,4.166792232369482e-07,360.0,0.0,10.0,4.6356293372810855e-06,0.0,1.2872067487074178e-07,4.764350012151841e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #273,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.045413718558847904,2.144459714253808e-08,4.71146857841947e-07,360.0,55.57438466737986,10.0,4.607127886265602e-06,7.113894575638824e-07,1.2793008031116256e-07,5.446447424140586e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #274,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.045539540238678455,1.8747348192905554e-08,4.1071955502259136e-07,360.0,0.0,10.0,4.6327643096447275e-06,0.0,1.2864228596703623e-07,4.761406595611825e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #275,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04423179104924202,1.8268130545693893e-08,4.1173544727716015e-07,360.0,0.0,10.0,4.514344502240487e-06,0.0,1.2535154302087235e-07,4.639696045261434e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #276,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.044523924589157104,2.523627700430502e-08,5.645404267978477e-07,360.0,144.26617559949747,10.0,4.4865319505334785e-06,1.798334771763166e-06,1.2458247236079748e-07,6.409449194657354e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #277,2026-02-21T23:33:33,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04362425021827221,1.779092185610685e-08,4.0708770695913227e-07,360.0,0.0,10.0,4.396421462297398e-06,0.0,1.2207426285992318e-07,4.518495725157334e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #278,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04423797037452459,2.2130595894905014e-08,4.981935480073297e-07,360.0,79.35563925211243,10.0,4.502863250672746e-06,9.927785704633152e-07,1.250339232178213e-07,5.6206757443539365e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #279,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.048258894123137,2.472143043564765e-08,5.098884414029145e-07,360.0,89.46701816024124,10.0,4.919310938566925e-06,1.222778760023857e-06,1.3659999757591505e-07,6.278689696166684e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #280,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043533649295568466,1.7952425708899007e-08,4.109008165483552e-07,360.0,0.0,10.0,4.4363291934132205e-06,0.0,1.2318489348723123e-07,4.559514086900553e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #281,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04446841310709715,2.4408556561821967e-08,5.473710003093501e-07,360.0,128.96198586877367,10.0,4.472532775253108e-06,1.602501278341606e-06,1.241926854062396e-07,6.199226739000974e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #282,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.06824976019561291,3.761712914274374e-08,5.50476941719117e-07,360.0,129.71824041099137,10.0,6.8824949674309126e-06,2.480279764682791e-06,1.9113363749864883e-07,9.55390836961242e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #283,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.059105776250362396,2.365797677021077e-08,3.9913562108014637e-07,360.0,0.0,10.0,5.846246518194636e-06,0.0,1.6234976291242898e-07,6.008596281107011e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #284,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04151275660842657,1.6835884885017857e-08,4.051341788103932e-07,360.0,0.0,10.0,4.160418920218841e-06,0.0,1.1551880225952943e-07,4.275937722478425e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #285,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.044254470616579056,2.7574874001856352e-08,6.20147251819233e-07,360.0,139.05525976848665,10.0,4.9525423906743825e-06,1.913334866543437e-06,1.375232021220846e-07,7.003400459339951e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #286,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04419383965432644,1.8372336314907502e-08,4.142472079344168e-07,360.0,0.0,10.0,4.540094733238324e-06,0.0,1.2606724372340533e-07,4.66616197696175e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #287,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04438111279159784,1.9483922440652267e-08,4.369623667748251e-07,360.0,0.0,10.0,4.814783204346983e-06,0.0,1.3369675466997846e-07,4.948479959017036e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #288,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.044550394639372826,2.2562106268661038e-08,5.053568839442622e-07,360.0,72.43548528396481,10.0,4.662469867616932e-06,9.383340788815531e-07,1.294657691485357e-07,5.730269715646967e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #289,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.0451212739571929,1.8661226963921042e-08,4.122360300876497e-07,360.0,0.0,10.0,4.611486010253378e-06,0.0,1.2804772187438118e-07,4.739533732127854e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #290,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.045318396762013435,1.848451529130793e-08,4.0597478983341555e-07,360.0,0.0,10.0,4.567817226052264e-06,0.0,1.2683569867577972e-07,4.694652924728138e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #291,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04448744282126427,2.4969647934359802e-08,5.595240554043334e-07,360.0,139.84514269681318,10.0,4.477672744542275e-06,1.7397236149463424e-06,1.2433502253972686e-07,6.341731382028277e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #292,2026-02-21T23:33:34,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04491344001144171,1.8587036006416385e-08,4.126303807190372e-07,360.0,0.0,10.0,4.593148734420615e-06,0.0,1.2754215600176106e-07,4.720690890422288e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #293,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.044433183036744595,1.813361245308665e-08,4.0603802410484884e-07,360.0,0.0,10.0,4.4811048544944176e-06,0.0,1.2442660776691515e-07,4.605531462261326e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #294,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04838430508971214,2.6777746749713793e-08,5.514656180837736e-07,360.0,132.72752746337719,10.0,4.869884997606242e-06,1.7958347697799582e-06,1.3522822151167374e-07,6.800947988897833e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #295,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04262710455805063,1.718128300333095e-08,4.0185843271114213e-07,360.0,0.0,10.0,4.245771188288953e-06,0.0,1.1788992107742086e-07,4.363661109366319e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #296,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.053058089688420296,2.6368984270840913e-08,4.953326241728084e-07,360.0,0.0,10.0,6.516173109412252e-06,0.0,1.8095836405538642e-07,6.697131473467699e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #297,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.048452166840434074,2.735900281953665e-08,5.629023784586552e-07,360.0,144.14163739450532,10.0,4.865142982453082e-06,1.9483348943083456e-06,1.3509613668753002e-07,6.948574013448863e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #298,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.03868531156331301,1.5711629669149523e-08,4.0511470756274855e-07,360.0,0.0,10.0,3.8825993426143575e-06,0.0,1.0780273264067138e-07,3.990402075254975e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #299,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.0392006803303957,1.6019659839223927e-08,4.0710303188180515e-07,360.0,0.0,10.0,3.958717547357122e-06,0.0,1.0991729278531055e-07,4.068634840142344e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #300,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.045524680987000465,2.3841388950578794e-08,5.221034062958898e-07,360.0,105.76835858993644,10.0,4.5815686695277295e-06,1.3463899612986552e-06,1.2722023659282518e-07,6.055178867419176e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #301,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.039140998385846615,1.58661128757025e-08,4.0380448372155657e-07,360.0,0.0,10.0,3.920773044228595e-06,0.0,1.0886430585136249e-07,4.0296373500800595e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #302,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.10045910999178886,2.9362299587417158e-08,2.9248019222183797e-07,360.0,0.0,10.0,7.255861815065124e-06,0.0,2.0150471375220353e-07,7.457366528817273e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #303,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043846203945577145,1.7889425776420405e-08,4.064783074437826e-07,360.0,0.0,10.0,4.4207620434463454e-06,0.0,1.2275147148304568e-07,4.543513514929445e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #304,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04449363425374031,2.470069112222264e-08,5.535504238392439e-07,360.0,134.77308138073099,10.0,4.473914764821464e-06,1.6752791154317492e-06,1.2422849475923357e-07,6.273422375012352e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #305,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04422598984092474,1.8259309978212927e-08,4.1157570317613194e-07,360.0,0.0,10.0,4.51216455549003e-06,0.0,1.252912631672268e-07,4.6374558186571685e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #306,2026-02-21T23:33:35,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.05016833357512951,2.016876256630358e-08,4.005272075857829e-07,360.0,0.0,10.0,4.98401587828998e-06,0.0,1.383981357018133e-07,5.122414013991692e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #307,2026-02-21T23:33:36,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.044246441684663296,1.8352672807404465e-08,4.1353688233612136e-07,360.0,0.0,10.0,4.535235837101973e-06,0.0,1.2593204931666288e-07,4.661167886418731e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #308,2026-02-21T23:33:36,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.044273230247199535,2.1535216910808152e-08,4.850368899268843e-07,360.0,65.13624579945458,10.0,4.524927586317109e-06,8.1888954639453e-07,1.2564568314701435e-07,5.4694628158586875e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #309,2026-02-21T23:33:36,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.043989685364067554,1.793189478493711e-08,4.058596778230776e-07,360.0,0.0,10.0,4.431257024407453e-06,0.0,1.230426675950485e-07,4.554299692002481e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #310,2026-02-21T23:33:36,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.041003028862178326,1.6836385464111957e-08,4.065475873160327e-07,360.0,0.0,10.0,4.160538781434195e-06,0.0,1.1552607692364298e-07,4.27606485835794e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #311,2026-02-21T23:33:36,whisper,49ae7762-fada-4b60-ae5c-ac9dd70b6f88,0.04390661511570215,2.5456856219817962e-08,5.779548212860951e-07,360.0,148.8361753653711,10.0,4.485907033085828e-06,1.855001482198304e-06,1.2456286025958171e-07,6.465471375543619e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
