timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-21T23:34:53,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6640439564362168,2.3672482689506207e-05,3.564896940942194e-05,360.0,56.013393422849965,10.0,0.0049809426853433,0.000893258770116,0.0001380790042897,0.0060122804597491,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
2026-02-25T16:05:07,whisper,006fcbf7-12f1-472f-ace3-744b7d699c3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9321213318035008,2.411003235663528e-05,2.5865766112214545e-05,360.0,51.01927284994366,10.0,0.0050738092268817,0.0009089451716164,0.0001406538778114,0.0061234082763095,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
2026-02-26T21:51:49,whisper,a68b5204-1777-471a-bec6-80ce55f86ad2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5573362540453672,4.278569378923113e-05,7.676818703013776e-05,360.0,79.25874903345762,10.0,0.00821561231017112,0.0024231227718303217,0.00022787295822054052,0.010866608040221989,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
